collision_energy_NCE,Compound_index,precursor_formula,formulas
68.88878938285977,6,[19 14  4  3  0  0  0  0  0],"[array([4, 3, 1, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([6, 1, 3, 0, 0, 0, 0, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([4, 3, 2, 0, 0, 0, 0, 0, 0]), array([5, 3, 2, 0, 0, 0, 0, 0, 0]), array([6, 6, 0, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([5, 4, 2, 0, 0, 0, 0, 0, 0]), array([5, 3, 3, 0, 0, 0, 0, 0, 0]), array([5, 7, 0, 0, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([6, 4, 3, 0, 0, 0, 0, 0, 0]), array([7, 8, 0, 0, 0, 0, 0, 0, 0]), array([6, 7, 1, 0, 0, 0, 0, 0, 0]), array([5, 7, 0, 1, 0, 0, 0, 0, 0]), array([5, 6, 2, 0, 0, 0, 0, 0, 0]), array([4, 5, 3, 0, 0, 0, 0, 0, 0]), array([8, 7, 1, 0, 0, 0, 0, 0, 0]), array([7, 7, 0, 1, 0, 0, 0, 0, 0]), array([5, 4, 4, 0, 0, 0, 0, 0, 0]), array([9, 7, 0, 1, 0, 0, 0, 0, 0]), array([6, 4, 4, 0, 0, 0, 0, 0, 0]), array([7, 4, 4, 0, 0, 0, 0, 0, 0]), array([7, 9, 0, 0, 0, 0, 0, 0, 0]), array([6, 8, 1, 0, 0, 0, 0, 0, 0]), array([8, 8, 1, 0, 0, 0, 0, 0, 0]), array([7, 8, 0, 1, 0, 0, 0, 0, 0]), array([7, 7, 2, 0, 0, 0, 0, 0, 0]), array([6, 7, 1, 1, 0, 0, 0, 0, 0]), array([9, 7, 2, 0, 0, 0, 0, 0, 0]), array([7, 7, 0, 2, 0, 0, 0, 0, 0]), array([7, 5, 4, 0, 0, 0, 0, 0, 0]), array([8, 5, 4, 0, 0, 0, 0, 0, 0]), array([6, 9, 1, 0, 0, 0, 0, 0, 0]), array([5, 8, 2, 0, 0, 0, 0, 0, 0]), array([13,  6,  2,  1,  0,  0,  0,  0,  0]), array([8, 9, 1, 0, 0, 0, 0, 0, 0]), array([7, 9, 0, 1, 0, 0, 0, 0, 0]), array([7, 8, 2, 0, 0, 0, 0, 0, 0]), array([6, 8, 1, 1, 0, 0, 0, 0, 0]), array([10,  9,  1,  0,  0,  0,  0,  0,  0]), array([9, 8, 2, 0, 0, 0, 0, 0, 0]), array([6, 6, 4, 0, 0, 0, 0, 0, 0]), array([7, 8, 0, 2, 0, 0, 0, 0, 0]), array([7, 6, 4, 0, 0, 0, 0, 0, 0]), array([9, 8, 0, 2, 0, 0, 0, 0, 0]), array([ 6, 10,  1,  0,  0,  0,  0,  0,  0]), array([ 8, 10,  1,  0,  0,  0,  0,  0,  0]), array([7, 9, 2, 0, 0, 0, 0, 0, 0]), array([9, 9, 2, 0, 0, 0, 0, 0, 0]), array([8, 9, 1, 1, 0, 0, 0, 0, 0]), array([8, 8, 3, 0, 0, 0, 0, 0, 0]), array([7, 9, 0, 2, 0, 0, 0, 0, 0]), array([7, 8, 2, 1, 0, 0, 0, 0, 0]), array([7, 7, 4, 0, 0, 0, 0, 0, 0]), array([8, 9, 0, 2, 0, 0, 0, 0, 0]), array([8, 7, 4, 0, 0, 0, 0, 0, 0]), array([9, 8, 2, 1, 0, 0, 0, 0, 0]), array([9, 7, 4, 0, 0, 0, 0, 0, 0]), array([7, 8, 0, 3, 0, 0, 0, 0, 0]), array([ 7, 10,  2,  0,  0,  0,  0,  0,  0]), array([ 6, 10,  1,  1,  0,  0,  0,  0,  0]), array([ 9, 10,  2,  0,  0,  0,  0,  0,  0]), array([ 8, 10,  1,  1,  0,  0,  0,  0,  0]), array([8, 9, 3, 0, 0, 0, 0, 0, 0]), array([9, 9, 3, 0, 0, 0, 0, 0, 0]), array([11, 10,  2,  0,  0,  0,  0,  0,  0]), array([10, 10,  1,  1,  0,  0,  0,  0,  0]), array([9, 8, 4, 0, 0, 0, 0, 0, 0]), array([10,  8,  4,  0,  0,  0,  0,  0,  0]), array([11,  8,  4,  0,  0,  0,  0,  0,  0]), array([ 8, 11,  1,  1,  0,  0,  0,  0,  0]), array([ 8, 10,  3,  0,  0,  0,  0,  0,  0]), array([ 7, 10,  2,  1,  0,  0,  0,  0,  0]), array([4, 8, 4, 1, 0, 0, 0, 0, 0]), array([8, 9, 4, 0, 0, 0, 0, 0, 0]), array([7, 9, 3, 1, 0, 0, 0, 0, 0]), array([ 9, 10,  2,  1,  0,  0,  0,  0,  0]), array([9, 9, 4, 0, 0, 0, 0, 0, 0]), array([ 8, 10,  1,  2,  0,  0,  0,  0,  0]), array([8, 9, 3, 1, 0, 0, 0, 0, 0]), array([7, 8, 4, 1, 0, 0, 0, 0, 0]), array([11,  9,  4,  0,  0,  0,  0,  0,  0]), array([8, 8, 4, 1, 0, 0, 0, 0, 0]), array([ 8, 11,  3,  0,  0,  0,  0,  0,  0]), array([10, 11,  3,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  4,  0,  0,  0,  0,  0,  0]), array([6, 9, 4, 1, 0, 0, 0, 0, 0]), array([ 8, 10,  3,  1,  0,  0,  0,  0,  0]), array([10, 10,  4,  0,  0,  0,  0,  0,  0]), array([11, 10,  4,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  2,  2,  0,  0,  0,  0,  0]), array([9, 9, 4, 1, 0, 0, 0, 0, 0]), array([ 8, 10,  1,  3,  0,  0,  0,  0,  0]), array([10,  9,  4,  1,  0,  0,  0,  0,  0]), array([11,  9,  4,  1,  0,  0,  0,  0,  0]), array([ 8, 11,  3,  1,  0,  0,  0,  0,  0]), array([11, 11,  4,  0,  0,  0,  0,  0,  0]), array([12, 11,  4,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  4,  1,  0,  0,  0,  0,  0]), array([13, 11,  4,  0,  0,  0,  0,  0,  0]), array([10, 10,  4,  1,  0,  0,  0,  0,  0]), array([11, 10,  4,  1,  0,  0,  0,  0,  0]), array([11, 12,  4,  0,  0,  0,  0,  0,  0]), array([ 9, 11,  4,  1,  0,  0,  0,  0,  0]), array([ 9, 11,  3,  2,  0,  0,  0,  0,  0]), array([11, 11,  4,  1,  0,  0,  0,  0,  0]), array([13, 12,  4,  1,  0,  0,  0,  0,  0]), array([11, 11,  4,  2,  0,  0,  0,  0,  0]), array([12, 11,  4,  2,  0,  0,  0,  0,  0]), array([13, 11,  4,  2,  0,  0,  0,  0,  0]), array([11, 12,  4,  2,  0,  0,  0,  0,  0]), array([13, 12,  4,  2,  0,  0,  0,  0,  0]), array([11, 13,  4,  2,  0,  0,  0,  0,  0]), array([13, 13,  4,  2,  0,  0,  0,  0,  0])]"
77.58373224302328,2,[17 12  1  1  0  1  1  0  0],"[array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([5, 3, 0, 1, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([8, 3, 1, 0, 0, 0, 0, 0, 0]), array([2, 5, 0, 0, 0, 0, 0, 0, 0]), array([3, 5, 0, 0, 0, 0, 0, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([6, 3, 1, 1, 0, 0, 0, 0, 0]), array([2, 3, 0, 0, 0, 0, 1, 0, 0]), array([4, 3, 0, 0, 0, 0, 1, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 1, 0, 0, 0, 0, 0]), array([11,  6,  0,  0,  0,  0,  0,  0,  0]), array([1, 3, 1, 0, 0, 0, 1, 0, 0]), array([12,  5,  1,  0,  0,  0,  0,  0,  0]), array([5, 7, 0, 0, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 1, 0, 0, 0]), array([6, 7, 0, 0, 0, 0, 0, 0, 0]), array([10,  4,  0,  0,  0,  1,  0,  0,  0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([11,  7,  0,  0,  0,  0,  0,  0,  0]), array([2, 5, 0, 0, 0, 0, 1, 0, 0]), array([4, 5, 0, 0, 0, 0, 1, 0, 0]), array([8, 2, 0, 0, 0, 1, 1, 0, 0]), array([6, 7, 0, 0, 0, 0, 1, 0, 0]), array([3, 9, 1, 0, 0, 0, 0, 0, 0])]"
152.36271031495548,9,[17  9  5  0  0  0  1  0  0],"[array([3, 1, 2, 0, 0, 0, 0, 0, 0]), array([1, 2, 2, 0, 0, 0, 0, 0, 0]), array([6, 0, 1, 0, 0, 0, 1, 0, 0]), array([1, 1, 1, 0, 0, 0, 1, 0, 0]), array([2, 2, 3, 0, 0, 0, 0, 0, 0]), array([4, 1, 2, 0, 0, 0, 1, 0, 0]), array([10,  3,  1,  0,  0,  0,  1,  0,  0])]"
99.08131801932485,7,[21 12  4  2  0  0  0  0  0],"[array([6, 2, 1, 0, 0, 0, 0, 0, 0]), array([8, 2, 1, 0, 0, 0, 0, 0, 0]), array([3, 2, 2, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([4, 2, 2, 0, 0, 0, 0, 0, 0]), array([6, 3, 1, 0, 0, 0, 0, 0, 0]), array([4, 2, 1, 1, 0, 0, 0, 0, 0]), array([8, 3, 1, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([1, 2, 2, 1, 0, 0, 0, 0, 0]), array([5, 3, 2, 0, 0, 0, 0, 0, 0]), array([0, 2, 1, 2, 0, 0, 0, 0, 0]), array([6, 3, 2, 0, 0, 0, 0, 0, 0]), array([7, 3, 2, 0, 0, 0, 0, 0, 0]), array([8, 4, 0, 1, 0, 0, 0, 0, 0]), array([3, 3, 2, 1, 0, 0, 0, 0, 0]), array([9, 4, 2, 0, 0, 0, 0, 0, 0]), array([10,  5,  0,  1,  0,  0,  0,  0,  0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0])]"
20.715599675179398,12,[20 10  5  0  0  1  0  0  0],"[array([2, 2, 3, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([11,  6,  0,  0,  0,  0,  0,  0,  0]), array([11,  7,  0,  0,  0,  0,  0,  0,  0]), array([13,  7,  0,  0,  0,  0,  0,  0,  0]), array([13,  8,  0,  0,  0,  0,  0,  0,  0]), array([8, 5, 3, 0, 0, 0, 0, 0, 0]), array([6, 3, 3, 0, 0, 1, 0, 0, 0]), array([15,  9,  0,  0,  0,  0,  0,  0,  0]), array([13, 10,  0,  0,  0,  0,  0,  0,  0]), array([14,  8,  3,  0,  0,  0,  0,  0,  0]), array([8, 4, 5, 0, 0, 1, 0, 0, 0]), array([17,  9,  5,  0,  0,  0,  0,  0,  0]), array([14,  7,  5,  0,  0,  1,  0,  0,  0]), array([17,  9,  5,  0,  0,  1,  0,  0,  0]), array([20, 10,  5,  0,  0,  1,  0,  0,  0])]"
108.83050736782533,9,[17  9  5  0  0  0  1  0  0],"[array([3, 1, 2, 0, 0, 0, 0, 0, 0]), array([1, 2, 2, 0, 0, 0, 0, 0, 0]), array([6, 0, 1, 0, 0, 0, 1, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([1, 1, 1, 0, 0, 0, 1, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 2, 3, 0, 0, 0, 0, 0, 0]), array([7, 1, 1, 0, 0, 0, 1, 0, 0]), array([3, 2, 3, 0, 0, 0, 0, 0, 0]), array([4, 1, 2, 0, 0, 0, 1, 0, 0]), array([0, 2, 2, 0, 0, 0, 1, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([10,  3,  1,  0,  0,  0,  1,  0,  0]), array([3, 2, 3, 0, 0, 0, 1, 0, 0]), array([5, 6, 2, 0, 0, 0, 0, 0, 0]), array([5, 3, 5, 0, 0, 0, 1, 0, 0])]"
135.77153142529073,2,[17 12  1  1  0  1  1  0  0],"[array([5, 2, 0, 1, 0, 0, 0, 0, 0]), array([0, 1, 0, 0, 0, 0, 1, 0, 0]), array([1, 1, 0, 0, 0, 0, 1, 0, 0]), array([2, 1, 0, 0, 0, 0, 1, 0, 0]), array([2, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 4, 0, 0, 0, 0, 0, 0, 0]), array([1, 3, 0, 1, 0, 0, 0, 0, 0]), array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([2, 3, 0, 1, 0, 0, 0, 0, 0]), array([6, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([2, 2, 0, 0, 0, 0, 1, 0, 0]), array([1, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 5, 0, 0, 0, 0, 0, 0, 0]), array([6, 2, 0, 0, 0, 1, 0, 0, 0]), array([6, 2, 0, 0, 0, 1, 0, 0, 0]), array([3, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 2, 0, 0, 0, 1, 0, 0, 0]), array([7, 2, 0, 0, 0, 1, 0, 0, 0]), array([4, 5, 0, 0, 0, 0, 0, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 4, 0, 1, 0, 0, 0, 0, 0]), array([2, 3, 0, 0, 0, 0, 1, 0, 0]), array([6, 0, 0, 0, 0, 1, 1, 0, 0]), array([6, 0, 0, 0, 0, 1, 1, 0, 0]), array([2, 6, 0, 0, 0, 0, 0, 0, 0]), array([4, 3, 0, 0, 0, 0, 1, 0, 0]), array([3, 6, 0, 0, 0, 0, 0, 0, 0]), array([5, 6, 0, 0, 0, 0, 0, 0, 0]), array([2, 5, 0, 1, 0, 0, 0, 0, 0]), array([3, 5, 0, 1, 0, 0, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([2, 4, 0, 0, 0, 0, 1, 0, 0]), array([2, 7, 0, 0, 0, 0, 0, 0, 0]), array([3, 7, 0, 0, 0, 0, 0, 0, 0]), array([4, 7, 0, 0, 0, 0, 0, 0, 0]), array([5, 7, 0, 0, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 1, 0, 0, 0]), array([6, 7, 0, 0, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([2, 5, 0, 0, 0, 0, 1, 0, 0]), array([4, 5, 0, 0, 0, 0, 1, 0, 0]), array([8, 2, 0, 0, 0, 1, 1, 0, 0]), array([7, 9, 0, 0, 0, 0, 0, 0, 0]), array([6, 7, 0, 0, 0, 0, 1, 0, 0])]"
21.766101473565065,9,[17  9  5  0  0  0  1  0  0],"[array([8, 2, 1, 0, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([11,  5,  0,  0,  0,  0,  0,  0,  0]), array([4, 1, 2, 0, 0, 0, 1, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([11,  6,  0,  0,  0,  0,  0,  0,  0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([11,  7,  0,  0,  0,  0,  0,  0,  0]), array([12,  3,  1,  0,  0,  0,  1,  0,  0]), array([13,  7,  0,  0,  0,  0,  0,  0,  0]), array([3, 2, 3, 0, 0, 0, 1, 0, 0]), array([11,  8,  0,  0,  0,  0,  0,  0,  0]), array([13,  8,  0,  0,  0,  0,  0,  0,  0]), array([8, 5, 3, 0, 0, 0, 0, 0, 0]), array([14,  4,  1,  0,  0,  0,  1,  0,  0]), array([15,  8,  0,  0,  0,  0,  0,  0,  0]), array([13,  9,  0,  0,  0,  0,  0,  0,  0]), array([5, 3, 5, 0, 0, 0, 1, 0, 0]), array([9, 5, 3, 0, 0, 0, 1, 0, 0]), array([14,  8,  3,  0,  0,  0,  0,  0,  0]), array([11,  6,  5,  0,  0,  0,  1,  0,  0]), array([17,  9,  5,  0,  0,  0,  0,  0,  0]), array([14,  8,  5,  0,  0,  0,  1,  0,  0]), array([17,  9,  5,  0,  0,  0,  1,  0,  0])]"
82.86239870071759,12,[20 10  5  0  0  1  0  0  0],"[array([3, 1, 0, 0, 0, 1, 0, 0, 0]), array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 2, 3, 0, 0, 0, 0, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([4, 2, 1, 0, 0, 1, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([5, 2, 4, 0, 0, 0, 0, 0, 0]), array([7, 2, 2, 0, 0, 1, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([11,  7,  0,  0,  0,  0,  0,  0,  0]), array([9, 8, 0, 0, 0, 0, 0, 0, 0]), array([4, 3, 5, 0, 0, 0, 0, 0, 0]), array([7, 9, 0, 0, 0, 0, 0, 0, 0]), array([6, 3, 3, 0, 0, 1, 0, 0, 0]), array([3, 6, 3, 0, 0, 0, 0, 0, 0]), array([ 8, 10,  0,  0,  0,  0,  0,  0,  0]), array([ 9, 10,  0,  0,  0,  0,  0,  0,  0]), array([8, 4, 5, 0, 0, 1, 0, 0, 0])]"
42.32374277322092,13,[13 15  2  1  0  0  0  0  0],"[array([2, 1, 1, 1, 0, 0, 0, 0, 0]), array([7, 3, 0, 1, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([6, 8, 1, 0, 0, 0, 0, 0, 0]), array([ 9, 13,  1,  0,  0,  0,  0,  0,  0]), array([10, 14,  1,  0,  0,  0,  0,  0,  0]), array([ 9, 14,  0,  1,  0,  0,  0,  0,  0]), array([12, 14,  1,  0,  0,  0,  0,  0,  0]), array([ 9, 13,  1,  1,  0,  0,  0,  0,  0])]"
82.86239870071759,12,[20 10  5  0  0  1  0  0  0],"[array([6, 2, 1, 0, 0, 0, 0, 0, 0]), array([1, 1, 0, 0, 0, 1, 0, 0, 0]), array([3, 1, 0, 0, 0, 1, 0, 0, 0]), array([5, 1, 0, 0, 0, 1, 0, 0, 0]), array([1, 2, 2, 0, 0, 0, 0, 0, 0]), array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([5, 2, 2, 0, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([8, 3, 1, 0, 0, 0, 0, 0, 0]), array([1, 1, 1, 0, 0, 1, 0, 0, 0]), array([2, 1, 1, 0, 0, 1, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 2, 3, 0, 0, 0, 0, 0, 0]), array([3, 2, 3, 0, 0, 0, 0, 0, 0]), array([5, 3, 2, 0, 0, 0, 0, 0, 0]), array([4, 2, 3, 0, 0, 0, 0, 0, 0]), array([4, 2, 1, 0, 0, 1, 0, 0, 0]), array([4, 1, 2, 0, 0, 1, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([4, 3, 3, 0, 0, 0, 0, 0, 0]), array([7, 4, 2, 0, 0, 0, 0, 0, 0]), array([1, 2, 2, 0, 0, 1, 0, 0, 0]), array([5, 2, 4, 0, 0, 0, 0, 0, 0]), array([9, 4, 2, 0, 0, 0, 0, 0, 0]), array([5, 2, 2, 0, 0, 1, 0, 0, 0]), array([7, 2, 2, 0, 0, 1, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([1, 3, 4, 0, 0, 0, 0, 0, 0]), array([3, 3, 2, 0, 0, 1, 0, 0, 0]), array([4, 2, 3, 0, 0, 1, 0, 0, 0]), array([4, 3, 5, 0, 0, 0, 0, 0, 0]), array([6, 3, 5, 0, 0, 0, 0, 0, 0]), array([6, 3, 3, 0, 0, 1, 0, 0, 0]), array([6, 4, 3, 0, 0, 1, 0, 0, 0]), array([5, 3, 5, 0, 0, 1, 0, 0, 0]), array([8, 4, 5, 0, 0, 1, 0, 0, 0]), array([8, 5, 5, 0, 0, 1, 0, 0, 0])]"
79.26505441545989,7,[21 12  4  2  0  0  0  0  0],"[array([6, 2, 1, 0, 0, 0, 0, 0, 0]), array([8, 2, 1, 0, 0, 0, 0, 0, 0]), array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([3, 3, 0, 1, 0, 0, 0, 0, 0]), array([3, 2, 2, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([2, 2, 1, 1, 0, 0, 0, 0, 0]), array([4, 2, 2, 0, 0, 0, 0, 0, 0]), array([6, 3, 1, 0, 0, 0, 0, 0, 0]), array([4, 2, 1, 1, 0, 0, 0, 0, 0]), array([8, 3, 1, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([1, 2, 2, 1, 0, 0, 0, 0, 0]), array([5, 3, 2, 0, 0, 0, 0, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([0, 2, 1, 2, 0, 0, 0, 0, 0]), array([6, 3, 2, 0, 0, 0, 0, 0, 0]), array([7, 3, 2, 0, 0, 0, 0, 0, 0]), array([6, 3, 1, 1, 0, 0, 0, 0, 0]), array([8, 4, 0, 1, 0, 0, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([3, 3, 2, 1, 0, 0, 0, 0, 0]), array([4, 4, 0, 2, 0, 0, 0, 0, 0]), array([5, 4, 0, 2, 0, 0, 0, 0, 0]), array([9, 4, 2, 0, 0, 0, 0, 0, 0]), array([10,  5,  0,  1,  0,  0,  0,  0,  0]), array([3, 1, 3, 2, 0, 0, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([7, 6, 0, 1, 0, 0, 0, 0, 0]), array([5, 3, 2, 2, 0, 0, 0, 0, 0]), array([5, 6, 2, 0, 0, 0, 0, 0, 0])]"
62.14679902553819,12,[20 10  5  0  0  1  0  0  0],"[array([5, 1, 0, 0, 0, 1, 0, 0, 0]), array([5, 4, 0, 0, 0, 0, 0, 0, 0]), array([7, 4, 0, 0, 0, 0, 0, 0, 0]), array([9, 4, 0, 0, 0, 0, 0, 0, 0]), array([5, 5, 0, 0, 0, 0, 0, 0, 0]), array([7, 5, 0, 0, 0, 0, 0, 0, 0]), array([2, 2, 3, 0, 0, 0, 0, 0, 0]), array([9, 5, 0, 0, 0, 0, 0, 0, 0]), array([4, 2, 1, 0, 0, 1, 0, 0, 0]), array([7, 6, 0, 0, 0, 0, 0, 0, 0]), array([9, 6, 0, 0, 0, 0, 0, 0, 0]), array([11,  6,  0,  0,  0,  0,  0,  0,  0]), array([5, 2, 4, 0, 0, 0, 0, 0, 0]), array([9, 4, 2, 0, 0, 0, 0, 0, 0]), array([7, 2, 2, 0, 0, 1, 0, 0, 0]), array([7, 7, 0, 0, 0, 0, 0, 0, 0]), array([9, 7, 0, 0, 0, 0, 0, 0, 0]), array([11,  7,  0,  0,  0,  0,  0,  0,  0]), array([3, 3, 2, 0, 0, 1, 0, 0, 0]), array([4, 2, 3, 0, 0, 1, 0, 0, 0]), array([5, 6, 2, 0, 0, 0, 0, 0, 0]), array([9, 8, 0, 0, 0, 0, 0, 0, 0]), array([13,  8,  0,  0,  0,  0,  0,  0,  0]), array([4, 3, 5, 0, 0, 0, 0, 0, 0]), array([8, 5, 3, 0, 0, 0, 0, 0, 0]), array([6, 3, 5, 0, 0, 0, 0, 0, 0]), array([6, 3, 3, 0, 0, 1, 0, 0, 0]), array([11,  9,  0,  0,  0,  0,  0,  0,  0]), array([ 8, 10,  0,  0,  0,  0,  0,  0,  0]), array([11,  6,  1,  0,  0,  1,  0,  0,  0]), array([11, 10,  0,  0,  0,  0,  0,  0,  0]), array([8, 4, 5, 0, 0, 1, 0, 0, 0]), array([5, 7, 5, 0, 0, 0, 0, 0, 0]), array([11, 10,  5,  0,  0,  0,  0,  0,  0])]"
